datetime,spotprice_EUR_per_MWh,EE_total_MWh,demand_MWh,ee_to_load_MWh,ee_to_batt_MWh,ee_export_MWh,grid_to_load_MWh,grid_to_batt_MWh,batt_discharge_MWh,SOC_MWh,charge_mode_binary
2025-05-03 07:00:00,87.72999999999999,0.6552448103544681,9.221868126511572,0.6552448103544681,0.0,0.0,8.566623316157104,0.0,0.0,0.0,0
2025-05-03 08:00:00,79.9,1.5507659797656852,9.959404389643769,1.5507659797656852,0.0,0.0,8.408638409878083,0.0,0.0,0.0,0
2025-05-03 09:00:00,13.53,4.639011016061205,10.729712482426214,4.639011016061205,0.0,0.0,6.090701466365009,10.0,0.0,10.0,1
2025-05-03 10:00:00,0.01,16.68305241122317,10.99716009567918,10.99716009567918,2.0,3.68589231554399,0.0,0.0,0.0,12.0,1
2025-05-03 11:00:00,-0.01,18.390810333800623,11.019669466563519,11.019669466563519,0.0,7.371140867237104,0.0,0.0,0.0,12.0,0
2025-05-03 12:00:00,-1.1600000000000001,25.55210621168059,10.850594040928508,10.850594040928508,0.0,14.701512170752084,0.0,0.0,0.0,12.0,0
2025-05-03 13:00:00,-3.04,24.375741796704485,10.404318831279559,10.404318831279559,0.0,13.971422965424926,0.0,0.0,0.0,12.0,0
2025-05-03 14:00:00,-2.6900000000000004,25.810371952554203,10.081419921490363,10.081419921490363,0.0,15.728952031063839,0.0,0.0,0.0,12.0,0
2025-05-03 15:00:00,-0.03,24.428357706144393,9.891762879656323,9.891762879656323,0.0,14.53659482648807,0.0,0.0,0.0,12.0,0
2025-05-03 16:00:00,0.0,8.88481829967797,9.975733605801677,8.88481829967797,0.0,0.0,0.0,0.0,1.0909153061237067,10.909084693876293,0
2025-05-03 17:00:00,28.87,10.874462144244955,10.270169784648964,10.270169784648964,0.6042923595959913,0.0,0.0,0.4866229465277154,0.0,12.0,1
2025-05-03 18:00:00,68.11,7.916734401364215,10.67709611925073,7.916734401364215,0.0,0.0,0.0,0.0,2.760361717886516,9.239638282113484,0
2025-05-03 19:00:00,77.53999999999999,7.3906008202789195,10.706182535532005,7.3906008202789195,0.0,0.0,0.0,0.0,3.315581715253085,5.924056566860399,0
2025-05-03 20:00:00,90.27,5.065320184323976,10.364856558897948,5.065320184323976,0.0,0.0,0.0,0.0,5.299536374573972,0.6245201922864272,0
2025-05-03 21:00:00,87.02,4.446711278907541,10.137891794036463,4.446711278907541,0.0,0.0,5.066660322842495,0.0,0.6245201922864272,0.0,0
2025-05-03 22:00:00,78.63000000000001,3.3791036728457717,9.667292856152297,3.3791036728457717,0.0,0.0,6.2881891833065255,0.0,0.0,0.0,0
2025-05-03 23:00:00,65.91,4.44904612492988,9.224419566536245,4.44904612492988,0.0,0.0,4.775373441606365,0.0,0.0,0.0,0
